customer_id,age,gender,location,Purchase_history,loyality_program,product_purchased,browsing_history,search_queries,social_media_active,email_open_rate,avg_order_value
2200,43,Famale,Rural,735,0,B,39,16,1,0.55,75.96
2201,21,Famale,Rural,630,1,C,6,8,1,0.31,169.86
2202,35,Male,Rural,713,0,C,39,7,1,0.16,16.71
2203,23,Male,Rural,176,1,B,13,19,0,0.9,195.2
2204,52,Famale,Urban,328,1,C,22,14,2,0.6,133.15
2205,39,Famale,Rural,396,0,C,47,15,0,0.82,92.17
2206,32,Famale,Urban,609,1,A,16,17,1,0.55,129.33
2207,39,Famale,Rural,814,1,A,7,1,2,0.22,33.32
2208,54,Male,Urban,672,1,C,22,6,1,0.34,107.67
2209,59,Famale,Rural,637,0,B,42,15,0,0.38,197.17
2210,29,Famale,Urban,682,0,C,11,12,0,0.97,54.7
2211,59,Male,Rural,714,0,B,37,2,2,0.01,147.23
2212,55,Famale,Rural,425,0,A,10,5,0,0.99,92.64
2213,35,Famale,Urban,462,1,B,22,9,1,0.98,133.97
2214,52,Male,Rural,768,1,C,49,14,2,1.0,48.93
2215,47,Male,Rural,974,1,C,26,18,1,0.48,99.39
2216,41,Male,Rural,458,1,C,43,8,2,0.96,196.22
2217,59,Famale,Urban,805,1,C,13,2,2,0.4,47.1
2218,47,Famale,Rural,886,1,C,39,9,1,0.03,130.92
2219,31,Male,Rural,423,0,B,27,7,0,0.22,119.36
2220,23,Male,Urban,797,1,C,16,18,1,0.95,117.36
2221,20,Famale,Urban,425,1,A,28,16,0,0.01,126.87
2222,33,Male,Urban,724,1,C,44,5,0,0.55,105.43
2223,24,Male,Urban,924,0,B,13,15,1,0.08,13.22
2224,31,Male,Urban,264,1,C,17,5,2,0.29,181.02
2225,26,Famale,Rural,672,1,C,44,11,1,0.09,167.13
2226,32,Famale,Rural,703,0,B,46,14,2,0.86,43.09
2227,38,Famale,Rural,897,1,C,21,19,0,0.59,88.52
2228,52,Famale,Urban,554,0,B,11,3,2,0.9,156.4
2229,19,Famale,Rural,252,0,C,21,10,1,0.69,196.21
2230,44,Famale,Urban,836,1,A,28,6,2,0.97,190.72
2231,19,Male,Urban,226,1,C,6,3,0,0.51,180.88
2232,52,Famale,Rural,292,0,B,39,2,0,0.64,40.09
2233,35,Famale,Urban,726,1,A,32,13,2,0.58,183.75
2234,31,Male,Urban,873,1,B,23,18,0,0.48,176.9
2235,37,Famale,Rural,629,0,C,37,2,0,0.85,81.62
2236,35,Famale,Urban,109,0,A,25,15,2,0.64,84.96
2237,27,Male,Urban,191,1,B,14,5,0,0.8,97.38
2238,42,Male,Rural,238,0,A,49,15,2,0.79,134.67
2239,19,Male,Urban,580,1,A,13,17,2,0.19,59.56
2240,42,Famale,Urban,548,1,B,42,2,0,0.65,14.36
2241,50,Male,Rural,432,1,A,10,18,2,0.2,36.83
2242,53,Famale,Rural,968,1,B,46,15,0,0.58,93.62
2243,48,Famale,Rural,439,0,A,39,3,0,0.68,63.58
2244,31,Famale,Rural,151,1,A,22,5,0,1.0,155.26
2245,18,Famale,Urban,806,0,A,23,11,1,0.03,30.27
2246,33,Male,Urban,565,1,C,9,9,0,0.09,184.32
2247,20,Male,Rural,817,1,C,29,5,2,0.08,180.11
2248,52,Famale,Urban,898,0,B,15,1,2,0.4,182.66
2249,58,Male,Urban,574,1,A,14,14,2,0.82,150.53
2250,23,Famale,Rural,500,0,B,21,5,1,0.84,30.33
2251,42,Famale,Rural,538,0,C,40,8,1,0.74,93.25
2252,30,Famale,Urban,977,1,C,30,14,2,0.9,34.97
2253,51,Male,Rural,704,1,C,35,16,2,0.32,197.66
2254,25,Famale,Rural,920,1,C,36,6,1,0.09,73.28
2255,38,Famale,Rural,756,1,B,25,8,2,0.06,121.21
2256,51,Male,Urban,697,0,A,22,2,0,0.85,158.08
2257,21,Male,Rural,608,1,B,22,19,0,0.73,184.92
2258,42,Male,Urban,252,1,A,5,9,2,0.7,153.55
2259,32,Male,Urban,613,1,C,18,5,0,0.34,138.16
2260,21,Famale,Urban,602,1,A,12,5,2,0.38,98.54
2261,29,Male,Rural,953,1,C,6,19,1,0.96,125.03
2262,49,Famale,Rural,871,0,B,19,4,2,0.06,27.89
2263,49,Male,Rural,775,1,A,38,16,1,0.77,177.95
2264,45,Male,Rural,105,0,B,40,16,0,0.31,113.32
2265,30,Male,Rural,599,1,C,5,16,0,0.04,17.63
2266,48,Male,Urban,760,1,B,25,7,0,0.74,184.78
2267,31,Male,Urban,816,1,C,46,18,2,0.33,102.97
2268,37,Male,Urban,217,0,C,5,1,1,0.72,175.03
2269,35,Famale,Rural,584,1,C,36,3,1,0.71,172.81
2270,46,Male,Urban,700,0,B,24,8,0,0.53,164.99
2271,23,Male,Urban,765,0,B,40,1,0,0.78,21.67
2272,49,Male,Rural,778,1,A,43,7,1,0.58,56.94
2273,46,Male,Rural,567,0,A,34,7,2,0.29,176.35
2274,19,Famale,Urban,260,1,B,11,8,0,0.73,180.81
2275,40,Male,Urban,369,1,B,26,19,2,0.59,97.03
2276,36,Male,Rural,155,0,B,49,17,0,0.01,93.61
2277,48,Male,Rural,327,1,B,14,11,0,0.9,43.28
2278,22,Male,Rural,948,1,C,12,15,2,0.55,194.0
2279,36,Famale,Rural,248,0,C,31,9,2,0.87,50.5
2280,51,Male,Urban,145,0,C,14,17,2,0.88,46.28
2281,27,Famale,Urban,243,0,B,18,11,2,0.44,135.54
2282,42,Male,Rural,849,0,C,15,6,1,0.51,56.14
2283,19,Famale,Urban,883,0,C,10,9,1,0.42,188.37
2284,28,Famale,Urban,731,0,A,25,18,0,0.45,12.07
2285,48,Male,Rural,439,1,A,37,2,0,0.9,11.09
2286,32,Male,Urban,512,0,C,23,4,0,0.79,105.93
2287,26,Famale,Urban,831,0,C,43,18,1,0.13,102.73
2288,40,Famale,Urban,619,1,C,28,1,2,0.61,41.04
2289,36,Male,Rural,443,1,B,22,11,0,1.0,103.96
2290,26,Famale,Rural,486,0,A,39,3,1,0.6,88.22
2291,52,Famale,Urban,572,0,A,47,8,0,0.79,179.16
2292,38,Famale,Rural,374,1,A,41,5,1,0.77,11.76
2293,26,Male,Rural,452,0,C,23,5,2,0.35,195.49
2294,45,Famale,Rural,165,0,B,28,11,1,0.37,128.63
2295,24,Famale,Urban,178,1,A,38,12,2,0.72,38.85
2296,33,Famale,Urban,697,0,A,26,9,0,0.5,18.88
2297,33,Male,Rural,735,1,B,8,13,2,0.57,112.24
2298,50,Male,Urban,301,0,C,14,3,1,0.71,54.63
2299,21,Famale,Urban,761,1,C,6,13,0,0.78,67.22
2300,21,Male,Urban,657,1,A,12,11,0,0.27,56.58
2301,56,Famale,Urban,212,1,A,37,11,1,0.15,133.53
2302,57,Male,Urban,190,0,B,42,7,2,0.29,115.17
2303,34,Male,Rural,240,1,A,47,17,1,0.51,24.82
2304,54,Famale,Urban,388,0,B,32,16,2,0.34,110.04
2305,56,Male,Urban,829,1,A,14,14,2,0.57,160.33
2306,46,Male,Urban,688,1,A,49,1,0,0.05,25.43
2307,53,Male,Rural,510,1,A,5,11,2,0.51,179.05
2308,55,Famale,Rural,476,0,C,38,13,0,0.37,119.88
2309,56,Male,Rural,483,0,B,7,1,1,0.53,190.62
2310,54,Male,Urban,945,1,B,13,2,1,0.42,38.15
2311,52,Famale,Rural,251,0,C,9,9,0,0.28,198.78
2312,24,Male,Rural,934,0,C,46,13,0,0.9,132.41
2313,44,Male,Rural,850,0,C,14,5,2,0.18,117.82
2314,45,Male,Rural,726,1,B,16,9,0,0.68,107.9
2315,39,Male,Urban,418,0,A,22,13,1,0.92,14.49
2316,31,Male,Rural,468,1,C,25,5,0,0.54,188.53
2317,24,Famale,Rural,705,1,C,25,15,0,0.88,132.36
2318,54,Famale,Urban,659,1,C,5,7,0,0.12,27.41
2319,39,Male,Urban,802,0,A,7,14,2,0.49,13.98
2320,22,Male,Rural,561,1,A,9,16,0,0.46,19.65
2321,19,Male,Urban,111,0,C,29,6,2,0.01,125.79
2322,44,Famale,Rural,255,0,A,12,2,2,0.44,126.66
2323,38,Famale,Urban,783,1,C,21,16,0,0.37,104.94
2324,55,Male,Urban,576,1,A,13,19,2,0.67,68.29
2325,32,Male,Rural,500,1,B,36,5,0,0.94,111.03
2326,38,Famale,Urban,907,0,B,10,4,1,0.09,108.1
2327,27,Male,Rural,276,0,A,44,14,1,0.33,13.69
2328,40,Famale,Urban,440,1,B,25,6,2,0.44,63.67
2329,56,Famale,Rural,156,1,B,11,8,1,0.46,20.11
2330,22,Male,Urban,954,0,B,11,3,0,0.77,181.03
2331,18,Famale,Urban,951,0,C,43,4,2,0.44,147.79
2332,30,Male,Urban,547,1,A,31,1,0,0.03,199.26
2333,38,Male,Urban,302,0,A,12,2,2,0.71,67.41
2334,43,Male,Urban,796,0,A,13,13,2,0.88,176.91
2335,38,Male,Rural,732,0,B,32,9,2,0.51,124.58
2336,35,Male,Urban,837,0,C,19,12,2,0.58,96.09
2337,54,Male,Rural,301,0,A,6,10,1,0.16,52.29
2338,49,Famale,Rural,429,0,B,11,10,1,0.22,150.29
2339,53,Famale,Rural,462,1,C,22,18,1,0.24,181.79
2340,34,Famale,Urban,991,0,C,26,12,2,0.43,54.71
2341,52,Famale,Rural,553,1,A,14,16,1,0.93,43.32
2342,28,Male,Urban,455,1,A,37,6,2,0.52,142.28
2343,38,Famale,Rural,315,0,B,11,10,1,0.19,195.62
2344,43,Famale,Rural,654,1,A,7,15,2,0.27,152.49
2345,21,Famale,Rural,986,1,B,18,9,1,0.38,64.07
2346,51,Male,Rural,122,1,C,48,2,1,0.62,89.79
2347,35,Famale,Rural,254,0,C,40,18,1,0.44,83.02
2348,57,Male,Urban,285,1,C,17,12,2,0.39,171.9
2349,52,Famale,Rural,348,0,C,20,3,2,0.56,156.56
2350,58,Male,Rural,848,1,A,20,7,1,0.24,121.91
2351,46,Male,Urban,904,1,A,9,9,2,0.08,62.24
2352,46,Famale,Urban,233,1,B,29,8,0,0.02,188.22
2353,55,Male,Urban,420,1,B,42,6,1,0.25,134.13
2354,59,Male,Rural,489,0,B,42,1,1,0.09,194.39
2355,38,Famale,Rural,533,1,B,42,14,0,0.34,120.22
2356,59,Famale,Rural,121,1,B,43,16,2,0.77,166.03
2357,30,Famale,Rural,972,0,C,45,16,2,0.72,164.49
2358,58,Male,Rural,699,0,C,30,4,2,0.61,74.09
2359,34,Male,Rural,764,0,C,17,6,1,0.85,193.16
2360,26,Male,Urban,224,1,B,48,15,1,0.28,14.17
2361,58,Famale,Urban,178,0,C,30,8,1,0.89,156.06
2362,18,Male,Rural,957,0,C,5,1,1,0.4,193.46
2363,19,Male,Rural,150,0,C,12,13,1,0.4,74.39
2364,46,Male,Rural,827,0,C,8,18,2,0.41,133.14
2365,50,Male,Rural,275,0,A,25,18,0,0.1,116.82
2366,27,Male,Rural,969,0,B,26,13,2,0.98,154.69
2367,57,Male,Urban,352,1,B,41,14,2,0.14,174.57
2368,38,Male,Urban,345,0,A,7,11,1,0.34,124.58
2369,45,Famale,Rural,838,1,C,23,7,0,0.32,165.02
2370,28,Famale,Urban,205,0,C,5,18,0,0.07,69.33
2371,51,Famale,Rural,292,0,C,33,4,2,0.15,53.43
2372,25,Male,Rural,415,0,B,27,17,0,0.04,91.83
2373,39,Male,Rural,401,1,B,37,19,2,0.29,138.77
2374,25,Famale,Urban,647,0,B,45,14,2,0.87,45.58
2375,32,Male,Urban,815,0,B,27,10,2,0.34,139.27
2376,34,Famale,Rural,878,0,B,9,6,2,0.12,84.88
2377,40,Male,Urban,367,0,A,11,18,1,0.65,161.16
2378,41,Male,Urban,269,1,B,10,4,0,1.0,17.0
2379,36,Famale,Rural,650,1,C,26,11,1,0.23,136.92
2380,22,Famale,Urban,554,1,B,17,13,1,0.28,133.47
2381,49,Famale,Urban,750,1,A,16,8,1,0.97,188.78
2382,18,Famale,Rural,391,1,C,8,10,2,0.18,145.54
2383,40,Famale,Rural,663,0,A,12,11,2,0.51,161.3
2384,54,Male,Urban,898,0,C,41,3,1,0.24,181.87
2385,25,Male,Rural,900,0,B,35,15,1,0.93,138.26
2386,30,Male,Urban,240,1,A,41,8,0,0.98,65.13
2387,25,Famale,Rural,245,0,C,49,18,1,0.81,175.26
2388,40,Famale,Rural,524,1,B,30,1,2,0.31,152.04
2389,18,Famale,Rural,413,0,C,47,8,1,0.4,90.64
2390,41,Famale,Rural,283,1,A,12,3,0,0.24,145.0
2391,52,Famale,Urban,763,0,A,44,1,0,0.89,174.86
2392,41,Famale,Rural,812,0,A,37,16,1,0.91,195.37
2393,34,Male,Rural,227,0,A,49,9,0,0.42,190.95
2394,22,Male,Rural,386,0,B,33,17,0,0.66,71.81
2395,37,Male,Urban,922,1,C,9,16,2,0.17,90.12
2396,38,Male,Urban,352,0,B,32,6,0,0.43,30.81
2397,57,Male,Rural,877,0,A,44,7,0,0.63,57.03
2398,48,Famale,Rural,799,0,C,21,16,1,0.39,177.66
2399,53,Famale,Rural,485,1,A,27,8,2,0.36,78.56
2400,28,Famale,Rural,329,0,B,49,10,0,0.0,127.91
2401,32,Famale,Rural,370,0,B,13,14,1,0.8,136.53
2402,36,Famale,Rural,870,0,B,6,11,1,0.89,158.55
2403,24,Famale,Urban,910,0,C,36,2,1,0.97,44.73
2404,45,Male,Rural,514,0,C,35,12,1,0.72,67.91
2405,22,Famale,Rural,297,1,A,11,13,1,0.55,95.18
2406,22,Famale,Rural,422,1,C,34,15,1,0.27,79.32
2407,47,Famale,Rural,155,1,C,7,12,0,1.0,196.75
2408,49,Famale,Rural,930,0,B,13,13,2,0.59,168.64
2409,25,Male,Rural,302,1,A,14,8,2,0.68,101.14
2410,27,Male,Urban,882,0,B,30,16,1,0.68,177.06
2411,55,Famale,Urban,720,0,A,5,3,1,0.85,76.05
2412,49,Male,Urban,727,0,A,34,13,2,0.01,159.31
2413,45,Male,Urban,703,0,C,42,12,0,0.22,52.5
2414,34,Famale,Urban,237,1,B,19,19,1,0.67,156.74
2415,48,Famale,Urban,521,1,C,29,2,2,0.9,96.73
2416,25,Famale,Rural,914,1,C,10,1,2,0.69,30.42
2417,57,Famale,Rural,156,0,C,22,8,1,0.41,61.92
2418,42,Famale,Rural,661,1,A,5,9,2,0.36,86.43
2419,26,Male,Rural,170,1,B,7,8,0,0.74,152.37
2420,19,Famale,Rural,693,0,B,21,17,2,0.74,23.87
2421,32,Famale,Rural,471,1,C,12,9,1,0.61,135.31
2422,20,Famale,Urban,716,0,A,44,6,1,0.29,146.04
2423,53,Male,Rural,699,1,B,21,15,2,0.93,134.25
2424,21,Famale,Urban,613,1,B,29,13,2,0.55,154.53
2425,31,Famale,Urban,971,1,C,45,12,1,0.79,43.85
2426,58,Famale,Rural,183,0,A,16,13,0,0.21,121.55
2427,58,Male,Rural,142,1,C,33,7,2,0.34,188.82
2428,42,Famale,Rural,765,1,B,29,18,0,0.87,126.05
2429,27,Famale,Rural,938,1,A,40,14,0,0.05,126.15
2430,38,Famale,Rural,705,1,C,29,11,1,0.51,149.92
2431,53,Male,Rural,909,0,B,33,14,1,0.48,73.31
2432,29,Famale,Rural,232,0,C,15,17,1,0.75,143.09
2433,44,Famale,Urban,494,1,C,8,2,0,0.28,184.08
2434,57,Famale,Rural,164,1,C,18,19,1,0.22,12.07
2435,19,Male,Rural,389,1,A,42,16,1,0.93,175.32
2436,30,Famale,Urban,475,0,B,21,10,0,0.57,51.54
2437,49,Famale,Rural,868,1,B,6,8,0,0.1,96.63
2438,48,Famale,Rural,566,1,B,12,5,0,0.19,171.95
2439,33,Male,Urban,997,0,B,40,7,0,1.0,166.54
2440,49,Male,Rural,312,0,A,14,13,2,0.2,179.47
2441,49,Famale,Rural,247,0,C,11,16,1,0.61,188.68
2442,51,Male,Rural,672,1,B,40,5,2,0.42,94.96
2443,28,Male,Rural,570,0,A,20,16,0,0.89,134.71
2444,27,Male,Rural,248,0,C,18,15,0,0.76,84.19
2445,32,Famale,Rural,187,1,A,20,9,0,0.6,76.64
2446,34,Famale,Urban,423,0,A,29,12,0,0.01,92.0
2447,57,Male,Rural,994,1,B,45,8,0,0.88,151.18
2448,35,Male,Rural,495,1,B,8,13,1,0.44,105.27
2449,26,Male,Urban,889,0,C,33,5,2,0.93,164.67
2450,42,Famale,Urban,503,1,C,10,14,2,0.5,151.59
2451,57,Famale,Rural,181,0,B,5,16,1,0.69,13.89
2452,31,Male,Urban,740,0,A,43,11,1,0.07,129.75
2453,42,Male,Rural,385,0,B,5,12,1,0.75,92.95
2454,39,Male,Rural,481,1,C,44,15,2,0.34,96.76
2455,47,Male,Urban,964,0,A,7,12,2,0.35,165.49
2456,37,Famale,Rural,891,1,A,5,9,0,0.12,114.05
2457,38,Male,Rural,369,1,A,5,1,2,0.15,178.27
2458,49,Famale,Urban,391,1,B,43,3,2,0.19,145.43
2459,38,Male,Urban,552,0,B,25,12,1,0.33,115.04
2460,52,Male,Urban,814,1,C,49,13,2,0.89,153.36
2461,49,Male,Urban,123,1,A,34,6,0,0.37,17.29
2462,47,Male,Rural,962,0,A,36,10,2,0.72,15.15
2463,56,Male,Urban,410,0,B,37,10,1,0.08,25.84
2464,29,Famale,Urban,560,1,C,26,16,1,0.59,93.14
2465,58,Male,Urban,307,1,C,34,1,0,0.48,54.74
2466,35,Male,Urban,891,0,A,8,16,0,0.98,197.01
2467,38,Male,Urban,816,1,B,27,4,2,0.85,113.04
2468,30,Famale,Rural,763,1,A,48,6,0,0.45,135.86
2469,38,Famale,Urban,537,1,B,29,19,0,0.78,62.98
2470,25,Famale,Rural,637,1,C,16,2,1,0.19,71.14
2471,57,Famale,Urban,805,0,A,21,18,1,0.56,73.74
2472,24,Male,Urban,435,1,A,19,10,2,0.07,142.76
2473,40,Male,Urban,521,0,A,14,4,2,0.35,100.0
2474,49,Male,Urban,849,1,C,39,1,2,0.23,108.36
2475,28,Famale,Urban,420,0,A,33,15,2,0.72,122.48
2476,39,Male,Urban,596,1,C,16,10,1,0.49,156.07
2477,39,Male,Urban,686,0,B,5,18,2,0.75,27.17
2478,42,Famale,Urban,262,1,C,5,16,2,0.52,157.61
2479,39,Famale,Rural,910,0,B,14,13,0,0.09,117.01
2480,45,Famale,Urban,640,1,C,22,15,2,0.74,137.13
2481,46,Male,Rural,264,1,C,6,2,0,0.83,72.23
2482,30,Male,Urban,948,0,A,12,4,1,0.9,87.78
2483,35,Famale,Rural,797,0,C,26,1,2,0.57,53.92
2484,19,Male,Urban,665,0,A,26,7,0,0.75,196.07
2485,46,Famale,Urban,394,0,B,30,11,2,0.75,104.43
2486,38,Famale,Urban,141,0,B,30,10,0,0.16,199.25
2487,32,Male,Rural,384,1,A,13,1,2,0.16,103.06
2488,44,Famale,Rural,486,0,B,25,11,1,0.07,51.75
2489,48,Famale,Rural,237,0,C,35,10,1,0.32,106.42
2490,32,Famale,Rural,286,1,A,47,14,0,0.47,17.52
2491,40,Male,Urban,815,0,A,10,14,0,1.0,181.91
2492,41,Famale,Urban,530,0,A,18,7,1,0.43,165.52
2493,30,Famale,Urban,653,0,B,37,11,2,0.73,147.91
2494,39,Famale,Rural,961,1,B,11,4,0,0.69,125.87
2495,54,Famale,Urban,515,0,C,28,2,1,0.2,120.17
2496,50,Famale,Rural,899,1,C,13,7,0,0.06,199.38
2497,20,Famale,Rural,525,1,A,15,19,1,0.55,62.82
2498,36,Famale,Rural,515,0,C,27,14,1,0.7,158.14
2499,40,Male,Rural,125,1,B,6,19,0,1.0,120.47
2500,46,Male,Rural,470,0,C,19,7,0,0.36,195.42
2501,47,Famale,Urban,484,0,B,39,12,1,0.9,167.28
2502,56,Male,Rural,155,0,C,40,3,2,0.38,199.72
2503,42,Male,Rural,352,0,B,32,15,1,0.69,121.78
2504,54,Famale,Urban,733,0,B,43,5,2,0.6,48.86
2505,25,Male,Rural,205,1,C,48,8,2,0.05,105.7
2506,59,Famale,Rural,229,1,C,8,14,2,0.08,145.11
2507,33,Famale,Urban,948,1,B,14,4,0,0.02,157.13
2508,25,Famale,Urban,769,1,A,10,7,1,0.37,10.1
2509,18,Famale,Urban,475,0,C,34,7,1,0.75,105.96
2510,22,Famale,Rural,842,0,B,39,18,2,0.17,54.69
2511,20,Male,Urban,407,1,C,47,14,2,0.61,176.23
2512,18,Famale,Urban,190,0,C,14,8,2,0.29,39.05
2513,21,Male,Urban,492,1,C,36,12,1,0.8,136.63
2514,57,Famale,Rural,633,1,C,46,10,2,0.8,60.55
2515,52,Famale,Urban,901,1,C,46,14,1,0.78,77.74
2516,49,Famale,Rural,209,1,A,7,9,1,0.52,188.71
2517,59,Male,Rural,660,0,A,30,6,0,0.28,55.69
2518,51,Famale,Urban,740,0,A,19,5,2,0.81,28.05
2519,42,Famale,Rural,684,1,B,21,1,2,0.19,23.16
2520,27,Famale,Rural,439,1,A,31,1,2,0.29,105.88
2521,38,Famale,Urban,664,1,A,22,17,0,0.18,131.93
2522,56,Male,Rural,455,1,B,23,11,2,0.67,72.19
2523,44,Famale,Urban,991,1,A,16,12,1,0.69,141.15
2524,44,Male,Rural,267,0,C,28,3,2,0.65,21.6
2525,19,Famale,Rural,656,1,A,9,6,1,0.42,172.89
2526,58,Male,Urban,551,1,A,28,11,1,0.1,165.15
2527,30,Male,Urban,204,0,A,31,13,1,0.91,197.24
2528,26,Famale,Rural,249,0,C,34,11,1,0.51,187.94
2529,53,Famale,Rural,245,0,C,19,8,2,0.41,77.68
2530,39,Male,Urban,815,0,C,42,10,0,0.59,85.86
2531,59,Famale,Rural,973,0,C,48,2,0,0.19,151.73
2532,43,Famale,Rural,398,0,B,38,14,1,0.13,35.48
2533,29,Famale,Rural,266,0,C,31,16,2,0.41,69.66
2534,34,Male,Rural,812,0,C,24,17,0,0.23,32.52
2535,31,Famale,Urban,745,0,C,45,11,2,0.24,96.43
2536,31,Famale,Urban,822,1,C,36,2,0,0.89,114.88
2537,51,Famale,Urban,147,0,B,8,5,1,0.53,50.12
2538,37,Male,Urban,737,1,A,9,16,1,0.48,15.06
2539,28,Famale,Urban,338,1,A,12,16,1,0.69,146.68
2540,33,Male,Urban,106,1,C,26,2,0,0.95,13.8
2541,48,Famale,Rural,563,1,C,46,16,2,0.11,194.95
2542,23,Male,Urban,552,1,C,11,5,1,0.83,52.11
2543,36,Famale,Rural,883,1,A,26,8,2,0.58,136.14
2544,54,Famale,Rural,996,1,A,34,14,2,0.15,92.6
2545,21,Male,Rural,470,1,C,41,10,1,0.3,21.34
2546,21,Male,Urban,648,0,A,20,2,0,0.48,99.71
2547,37,Male,Rural,586,1,B,19,3,1,0.69,108.18
2548,27,Famale,Urban,310,1,C,9,18,1,0.24,172.39
2549,41,Famale,Rural,264,1,C,7,2,0,0.53,149.15
2550,52,Famale,Rural,224,1,B,27,9,2,0.68,25.07
2551,43,Famale,Urban,436,0,B,14,2,0,0.45,49.74
2552,54,Male,Rural,291,1,A,9,7,0,0.86,69.26
2553,55,Famale,Rural,829,0,B,27,7,1,0.87,32.12
2554,38,Famale,Rural,313,0,C,19,14,0,0.47,96.81
2555,57,Famale,Rural,673,1,A,22,5,0,0.97,197.02
2556,56,Famale,Urban,427,1,B,29,8,0,0.08,107.78
2557,38,Famale,Rural,480,0,A,12,18,2,0.0,150.96
2558,27,Famale,Rural,772,1,A,35,6,2,0.38,139.76
2559,55,Famale,Urban,677,1,A,25,14,1,0.6,171.48
2560,21,Male,Rural,897,0,A,6,18,1,0.63,50.99
2561,37,Famale,Rural,338,0,B,26,17,2,0.48,153.23
2562,34,Famale,Rural,631,1,C,12,9,0,0.12,177.46
2563,24,Famale,Rural,799,1,C,27,13,1,0.17,42.59
2564,21,Famale,Urban,181,1,B,36,16,1,0.85,75.89
2565,46,Male,Rural,462,0,C,12,10,0,0.87,194.32
2566,31,Male,Urban,604,1,A,8,10,0,0.67,158.35
2567,20,Male,Rural,301,0,A,34,4,0,0.66,63.69
2568,41,Male,Rural,603,0,A,23,12,0,0.6,117.15
2569,54,Male,Rural,743,1,B,27,8,0,0.2,86.82
2570,33,Male,Urban,136,0,A,22,15,2,0.43,103.09
2571,21,Famale,Rural,743,1,A,33,19,0,0.7,77.48
2572,41,Male,Rural,688,1,B,27,15,1,0.54,63.07
2573,51,Male,Urban,700,0,A,37,8,2,0.02,138.2
2574,47,Famale,Urban,501,1,A,22,8,1,0.95,157.92
2575,35,Male,Urban,864,0,C,48,19,0,0.84,176.05
2576,36,Famale,Urban,955,0,B,37,9,1,0.26,39.51
2577,48,Famale,Rural,805,1,A,11,17,0,0.62,166.34
2578,36,Male,Rural,275,1,A,32,8,1,0.92,58.41
2579,36,Famale,Rural,644,1,A,5,12,1,0.1,91.19
2580,39,Male,Rural,669,1,A,43,15,0,0.5,181.27
2581,41,Male,Urban,566,0,C,38,4,1,0.46,96.36
2582,29,Famale,Rural,300,0,C,43,6,2,0.41,47.44
2583,47,Famale,Rural,639,0,C,23,16,1,0.84,40.38
2584,55,Male,Rural,646,1,C,35,5,2,0.38,99.87
2585,48,Famale,Rural,736,0,B,17,13,2,0.06,154.91
2586,53,Famale,Urban,493,0,A,28,15,1,0.07,199.47
2587,36,Male,Rural,932,1,C,9,17,2,0.04,159.61
2588,53,Male,Rural,141,1,A,27,5,2,0.41,176.63
2589,47,Famale,Rural,696,1,B,23,19,1,0.72,152.09
2590,50,Male,Urban,492,0,A,5,7,0,0.2,180.13
2591,35,Male,Urban,799,1,A,37,3,0,0.65,24.5
2592,45,Male,Rural,722,0,C,37,13,2,0.69,186.69
2593,28,Male,Rural,882,0,C,36,14,2,0.26,85.32
2594,50,Male,Rural,540,0,B,32,16,0,0.6,185.11
2595,34,Male,Urban,936,0,A,41,13,2,0.68,24.39
2596,23,Male,Rural,716,0,C,45,2,0,0.47,145.9
2597,21,Famale,Rural,605,1,C,16,14,1,0.34,149.78
2598,37,Male,Rural,419,0,C,13,7,2,0.62,199.41
2599,44,Famale,Urban,652,1,B,15,5,1,0.98,156.08
2600,32,Famale,Rural,314,0,A,37,14,0,0.43,82.69
2601,23,Famale,Rural,170,0,C,23,9,0,0.39,115.88
2602,31,Male,Urban,667,1,A,46,10,1,0.46,79.64
2603,28,Male,Urban,335,0,B,38,7,2,0.08,47.24
2604,56,Famale,Rural,380,0,A,11,14,1,0.55,57.22
2605,26,Male,Urban,716,1,C,35,14,1,0.33,52.18
2606,43,Famale,Rural,986,1,A,6,2,2,0.12,114.27
2607,33,Male,Urban,261,0,A,23,17,0,0.47,182.17
2608,22,Male,Urban,290,0,B,42,4,1,0.0,183.42
2609,27,Famale,Rural,108,0,B,36,13,1,0.4,20.41
2610,20,Famale,Rural,159,1,A,14,18,0,0.11,25.18
2611,30,Famale,Rural,992,0,A,45,3,1,0.02,56.57
2612,47,Male,Urban,916,1,A,12,19,0,0.82,58.46
2613,23,Famale,Rural,324,1,B,30,5,2,0.92,28.03
2614,34,Male,Rural,918,0,B,34,1,0,0.21,83.81
2615,36,Male,Rural,799,1,A,15,9,0,0.54,121.67
2616,59,Male,Rural,681,0,B,45,8,1,0.28,119.85
2617,52,Famale,Rural,904,0,C,24,3,0,0.49,113.25
2618,43,Famale,Urban,386,1,B,24,2,0,0.44,74.35
2619,22,Famale,Rural,268,1,B,13,1,1,0.27,144.23
2620,46,Male,Rural,161,1,B,12,12,0,0.7,167.03
2621,54,Male,Urban,448,1,C,19,13,1,0.13,75.79
2622,37,Famale,Rural,541,1,C,38,10,2,0.05,26.25
2623,38,Male,Rural,113,1,C,28,17,0,0.77,66.3
2624,27,Male,Rural,263,0,A,37,11,2,0.67,36.1
2625,22,Famale,Rural,519,0,A,45,5,0,0.5,98.8
2626,53,Famale,Rural,856,0,C,45,9,0,0.47,39.63
2627,23,Famale,Urban,946,1,A,49,13,2,0.5,97.94
